time,aceptados,rechazados_lleno,rechazados_tasa,ocupacion_buffer
1007751,128728,445322,229,150
1007802,128734,445351,229,150
1007852,128739,445375,229,150
1007902,128745,445394,229,150
1007952,128749,445424,229,150
1008005,128754,445443,229,150
1008055,128761,445459,229,150
1008110,128768,445494,229,150
1008160,128774,445523,229,150
1008210,128780,445546,229,150
1008260,128786,445566,229,149
1008317,128793,445585,229,149
1008367,128800,445603,229,150
1008417,128808,445624,229,150
1008470,128813,445644,229,150
1008520,128819,445674,229,150
1008571,128826,445690,229,150
1008623,128833,445708,229,149
1008673,128840,445731,229,150
1008724,128848,445756,229,150
1008775,128852,445781,229,150
1008826,128861,445794,229,150
1008876,128866,445814,229,150
1008926,128871,445838,229,150
1008979,128879,445862,229,150
1009029,128886,445884,229,150
1009079,128891,445909,229,150
1009130,128897,445928,229,150
1009180,128903,445953,229,150
1009239,128909,445971,229,150
1009289,128914,445996,229,150
1009342,128920,446026,229,150
1009392,128926,446045,229,150
1009442,128933,446069,229,150
1009497,128941,446088,229,149
1009547,128948,446101,229,150
1009597,128952,446141,229,150
1009647,128959,446164,229,150
1009698,128964,446196,229,150
1009750,128970,446215,229,150
1009803,128976,446240,229,150
1009853,128984,446258,229,149
1009905,128990,446287,229,150
1009956,128998,446317,229,150
1010006,129005,446342,229,150
1010057,129013,446363,229,150
1010107,129022,446383,229,150
1010161,129029,446455,229,150
1010211,129035,446480,229,150
1010262,129042,446498,229,150
1010313,129049,446522,229,150
1010363,129057,446542,229,150
1010413,129063,446570,229,150
1010467,129070,446592,229,150
1010518,129077,446608,229,150
1010568,129082,446637,229,150
1010621,129090,446645,229,150
1010680,129098,446704,229,148
1010730,129105,446733,229,150
1010781,129113,446751,229,150
1010832,129122,446779,229,150
1010883,129128,446816,229,150
1010933,129134,446834,229,150
1010986,129141,446856,229,150
1011037,129148,446885,229,150
1011090,129158,446901,229,150
1011140,129167,446914,229,150
1011192,129172,446930,229,150
1011242,129176,446960,229,150
1011293,129184,446986,229,150
1011343,129190,447011,229,150
1011395,129196,447039,229,150
1011446,129202,447068,229,150
1011498,129211,447088,229,150
1011550,129217,447112,229,150
1011601,129222,447137,229,150
1011652,129227,447161,229,150
1011703,129234,447179,229,150
1011757,129240,447212,229,150
1011809,129247,447229,229,150
1011859,129253,447248,229,150
1011909,129258,447273,229,150
1011959,129263,447301,229,150
1012017,129269,447332,229,149
1012070,129276,447358,229,150
1012121,129282,447379,229,150
1012171,129287,447402,229,150
1012221,129294,447424,229,150
1012271,129298,447444,229,150
1012325,129303,447467,229,150
1012376,129308,447487,229,150
1012426,129315,447509,229,150
1012477,129320,447540,229,150
1012530,129327,447564,229,149
1012580,129333,447588,229,150
1012633,129340,447601,229,149
1012684,129348,447635,229,150
1012737,129354,447665,229,150
1012787,129362,447684,229,150
1012837,129370,447703,229,150
1012889,129375,447741,229,150
1012941,129380,447759,229,150
1012991,129387,447777,229,150
1013041,129395,447809,229,150
1013094,129403,447831,229,150
1013144,129409,447864,229,150
1013194,129419,447877,229,150
1013245,129424,447895,229,150
1013298,129432,447912,229,150
1013349,129439,447922,229,150
1013399,129444,447946,229,150
1013450,129450,447979,229,150
1013503,129456,448006,229,150
1013553,129463,448026,229,150
1013603,129468,448051,229,150
1013653,129472,448074,229,150
1013705,129479,448092,229,150
1013755,129488,448099,229,150
1013813,129495,448117,229,149
1013865,129504,448137,229,150
1013916,129510,448159,229,150
1013967,129516,448193,229,150
1014020,129522,448217,229,150
1014073,129531,448237,229,150
1014124,129539,448251,229,150
1014175,129546,448269,229,148
1014225,129552,448282,229,150
1014276,129559,448303,229,150
1014326,129564,448327,229,150
1014376,129571,448346,229,150
1014426,129578,448368,229,150
1014476,129584,448390,229,150
1014527,129590,448413,229,150
1014579,129597,448431,229,150
1014629,129604,448449,229,150
1014683,129610,448471,229,150
1014735,129621,448495,229,150
1014787,129626,448517,229,150
1014837,129633,448526,229,150
1014887,129639,448547,229,150
1014937,129644,448565,229,150
1014987,129652,448586,229,149
1015039,129659,448619,229,150
1015090,129665,448692,229,150
1015140,129669,448728,229,150
1015192,129674,448761,229,150
1015242,129679,448790,229,150
1015295,129685,448819,229,150
1015345,129690,448843,229,150
1015395,129695,448869,229,150
1015445,129699,448895,229,150
1015495,129704,448922,229,150
1015545,129711,448936,229,150
1015595,129719,448948,229,150
1015646,129725,448967,229,150
1015696,129732,448990,229,150
1015748,129740,449009,229,150
1015798,129746,449023,229,150
1015849,129752,449054,229,150
1015905,129759,449073,229,150
1015956,129766,449089,229,150
1016009,129775,449117,229,150
1016059,129782,449127,229,150
1016111,129788,449161,229,150
1016161,129796,449180,229,150
1016211,129802,449201,229,150
1016261,129809,449224,229,150
1016311,129814,449246,229,150
1016361,129819,449269,229,150
1016411,129825,449289,229,150
1016466,129833,449305,229,149
1016517,129839,449319,229,150
1016568,129845,449337,229,150
1016621,129852,449353,229,150
1016677,129860,449370,229,150
1016730,129867,449387,229,150
1016780,129873,449424,229,150
1016833,129880,449437,229,149
1016885,129888,449461,229,150
1016935,129894,449484,229,150
1016985,129899,449517,229,150
1017041,129906,449548,229,149
1017093,129914,449575,229,150
1017144,129921,449590,229,150
1017194,129928,449607,229,150
1017245,129936,449625,229,150
1017297,129943,449652,229,150
1017348,129953,449668,229,150
1017398,129960,449680,229,149
1017453,129967,449698,229,150
1017503,129973,449717,229,150
1017553,129980,449736,229,150
1017603,129985,449754,229,150
1017653,129992,449783,229,150
1017703,129997,449809,229,150
1017753,130002,449841,229,150
1017808,130008,449861,229,150
1017858,130014,449878,229,149
1017910,130020,449906,229,150
1017960,130026,449927,229,150
1018010,130033,449954,229,150
1018062,130041,449974,229,150
1018114,130047,449988,229,150
1018164,130054,450009,229,150
1018216,130062,450032,229,149
1018268,130070,450056,229,150
1018321,130079,450079,229,150
1018371,130085,450110,229,150
1018421,130092,450133,229,150
1018471,130098,450146,229,150
1018522,130105,450161,229,150
1018573,130110,450188,229,150
1018623,130115,450207,229,150
1018673,130122,450226,229,150
1018724,130130,450248,229,150
1018778,130138,450261,229,150
1018831,130145,450283,229,150
1018885,130149,450310,229,150
1018937,130155,450328,229,150
1018987,130161,450349,229,150
1019040,130167,450371,229,150
1019090,130174,450392,229,150
1019140,130180,450416,229,150
1019190,130188,450437,229,150
1019241,130195,450454,229,150
1019293,130201,450482,229,150
1019343,130206,450507,229,150
1019393,130211,450529,229,150
1019443,130215,450551,229,150
1019494,130222,450565,229,150
1019546,130229,450585,229,150
1019596,130237,450602,229,150
1019650,130242,450626,229,150
1019700,130248,450647,229,150
1019752,130254,450669,229,150
1019804,130261,450696,229,149
1019854,130268,450725,229,150
1019904,130276,450747,229,150
1019954,130282,450771,229,150
1020006,130287,450788,229,150
1020057,130294,450812,229,150
1020107,130300,450841,229,150
1020157,130305,450861,229,150
1020210,130310,450884,229,150
1020263,130315,450902,229,150
1020315,130323,450925,229,150
1020366,130329,450946,229,150
1020416,130333,450963,229,150
1020466,130340,450987,229,150
1020517,130346,451007,229,150
1020567,130352,451028,229,150
1020618,130362,451042,229,150
1020670,130368,451068,229,150
1020724,130373,451086,229,149
1020778,130380,451109,229,150
1020836,130390,451131,229,147
1020890,130399,451151,229,150
1020947,130405,451181,229,150
1021000,130413,451205,229,150
1021054,130421,451230,229,150
1021106,130428,451246,229,150
1021156,130433,451270,229,150
1021206,130440,451294,229,150
1021256,130445,451313,229,150
1021309,130452,451334,229,150
1021359,130459,451354,229,150
1021411,130464,451368,229,150
1021461,130473,451388,229,150
1021516,130482,451412,229,150
1021566,130490,451428,229,150
1021617,130499,451442,229,150
1021667,130504,451455,229,150
1021718,130512,451484,229,150
1021769,130519,451508,229,150
1021826,130526,451529,229,150
1021876,130532,451556,229,150
1021926,130536,451574,229,150
1021976,130542,451605,229,150
1022035,130549,451624,229,148
1022087,130558,451651,229,150
1022142,130565,451677,229,150
1022196,130571,451694,229,150
1022249,130575,451715,229,150
1022299,130584,451737,229,150
1022349,130588,451763,229,150
1022401,130594,451781,229,150
1022453,130600,451793,229,150
1022503,130608,451816,229,150
1022555,130615,451839,229,150
1022610,130622,451858,229,150
1022661,130629,451883,229,150
1022713,130635,451908,229,149
1022763,130641,451941,229,150
1022813,130650,451959,229,150
1022865,130658,451985,229,150
1022915,130664,452010,229,150
1022966,130672,452020,229,149
1023017,130679,452045,229,150
1023068,130685,452078,229,150
1023118,130690,452100,229,150
1023168,130697,452123,229,150
1023218,130701,452154,229,150
1023268,130708,452172,229,150
1023318,130712,452195,229,150
1023368,130720,452219,229,150
1023421,130725,452232,229,150
1023475,130732,452249,229,150
1023527,130739,452279,229,150
1023577,130743,452305,229,150
1023629,130748,452329,229,150
1023679,130754,452349,229,150
1023730,130763,452372,229,150
1023781,130769,452394,229,148
1023832,130778,452407,229,150
1023885,130785,452420,229,150
1023935,130791,452445,229,150
1023986,130799,452471,229,150
1024038,130808,452497,229,150
1024092,130814,452515,229,150
1024144,130819,452546,229,150
1024195,130823,452569,229,150
1024247,130830,452582,229,150
1024297,130836,452604,229,150
1024347,130843,452633,229,150
1024402,130848,452648,229,150
1024453,130854,452668,229,150
1024504,130859,452693,229,150
1024554,130864,452719,229,150
1024606,130872,452739,229,150
1024662,130881,452763,229,150
1024714,130886,452788,229,150
1024767,130893,452814,229,150
1024818,130897,452838,229,150
1024869,130902,452863,229,150
1024919,130910,452881,229,149
1024971,130919,452901,229,150
1025023,130926,452919,229,150
1025074,130932,452948,229,150
1025124,130940,452968,229,150
1025174,130947,453036,229,150
1025224,130955,453052,229,150
1025275,130963,453076,229,150
1025326,130969,453092,229,150
1025377,130974,453103,229,150
1025432,130982,453129,229,150
1025484,130987,453154,229,150
1025534,130993,453181,229,150
1025585,130998,453214,229,150
1025639,131004,453229,229,150
1025689,131011,453255,229,150
1025741,131017,453272,229,150
1025791,131024,453299,229,150
1025844,131030,453324,229,150
1025896,131034,453347,229,150
1025949,131040,453373,229,150
1025999,131050,453391,229,150
1026050,131056,453413,229,150
1026100,131063,453435,229,150
1026154,131070,453458,229,150
1026205,131077,453483,229,150
1026258,131083,453503,229,150
1026313,131088,453529,229,150
1026364,131093,453547,229,150
1026414,131098,453562,229,150
1026465,131103,453576,229,150
1026520,131108,453592,229,150
1026571,131115,453611,229,149
1026621,131122,453635,229,150
1026672,131128,453654,229,150
1026722,131134,453676,229,150
1026772,131140,453700,229,150
1026823,131148,453721,229,150
1026874,131153,453736,229,150
1026924,131159,453764,229,150
1026975,131163,453788,229,150
1027025,131168,453814,229,150
1027086,131175,453838,229,149
1027137,131182,453860,229,150
1027190,131190,453886,229,150
1027241,131197,453909,229,150
1027291,131203,453937,229,150
1027342,131209,453967,229,150
1027393,131219,453992,229,150
1027445,131225,454018,229,150
1027496,131234,454033,229,150
1027546,131239,454055,229,150
1027596,131247,454076,229,150
1027646,131253,454102,229,150
1027698,131259,454124,229,150
1027749,131265,454149,229,149
1027801,131270,454182,229,150
1027853,131281,454202,229,150
1027903,131288,454222,229,150
1027953,131292,454250,229,150
1028007,131297,454279,229,150
1028057,131301,454305,229,150
1028107,131309,454325,229,150
1028160,131317,454345,229,150
1028210,131321,454375,229,150
1028261,131326,454398,229,150
1028317,131334,454420,229,150
1028367,131339,454441,229,150
1028417,131347,454458,229,150
1028470,131353,454491,229,150
1028520,131363,454500,229,150
1028571,131370,454518,229,150
1028621,131377,454542,229,150
1028674,131383,454563,229,150
1028724,131390,454585,229,150
1028777,131398,454598,229,150
1028830,131405,454615,229,149
1028881,131412,454642,229,150
1028931,131419,454669,229,150
1028984,131427,454689,229,150
1029034,131432,454715,229,150
1029084,131440,454727,229,150
1029135,131447,454757,229,150
1029190,131455,454795,229,150
1029244,131462,454823,229,150
1029294,131468,454841,229,150
1029347,131476,454865,229,150
1029399,131483,454886,229,150
1029450,131489,454912,229,150
1029501,131496,454941,229,150
1029552,131501,454959,229,150
1029603,131507,454974,229,150
1029653,131513,454996,229,150
1029707,131519,455014,229,150
1029758,131529,455033,229,150
1029809,131536,455047,229,150
1029859,131541,455061,229,149
1029911,131549,455081,229,149
1029965,131555,455102,229,150
1030018,131563,455119,229,150
1030068,131568,455151,229,150
1030118,131574,455168,229,150
1030169,131581,455195,229,150
1030219,131590,455216,229,150
1030269,131596,455240,229,150
1030319,131603,455259,229,150
1030369,131609,455270,229,149
1030421,131616,455285,229,150
1030472,131622,455301,229,150
1030531,131629,455312,229,147
1030582,131639,455337,229,150
1030636,131647,455357,229,150
1030687,131654,455379,229,150
1030742,131661,455405,229,150
1030792,131669,455428,229,150
1030842,131676,455446,229,150
1030895,131683,455470,229,150
1030945,131688,455488,229,150
1030995,131695,455509,229,150
1031047,131702,455531,229,150
1031098,131711,455547,229,150
1031148,131716,455562,229,150
1031200,131725,455586,229,150
1031250,131731,455602,229,150
1031300,131737,455622,229,150
1031357,131747,455642,229,150
1031407,131754,455655,229,150
1031459,131760,455671,229,150
1031511,131766,455688,229,150
1031561,131775,455712,229,149
1031611,131781,455728,229,149
1031662,131788,455744,229,150
1031713,131795,455765,229,150
1031765,131804,455782,229,150
1031816,131810,455806,229,150
1031867,131816,455829,229,150
1031917,131824,455839,229,150
1031969,131832,455852,229,150
1032019,131836,455872,229,150
1032069,131843,455897,229,150
1032120,131850,455913,229,150
1032179,131859,455932,229,149
1032229,131866,455957,229,150
1032284,131873,455973,229,150
1032335,131881,455990,229,150
1032385,131887,456008,229,150
1032435,131893,456024,229,150
1032485,131900,456036,229,150
1032535,131908,456052,229,150
1032585,131913,456084,229,150
1032636,131918,456113,229,150
1032686,131925,456143,229,150
1032741,131930,456164,229,150
1032791,131936,456187,229,150
1032843,131944,456209,229,150
1032893,131950,456245,229,150
1032943,131956,456264,229,150
1032994,131963,456279,229,150
1033049,131971,456299,229,150
1033099,131978,456322,229,150
1033149,131987,456346,229,150
1033200,131994,456364,229,150
1033254,131999,456390,229,150
1033307,132005,456410,229,150
1033359,132012,456433,229,150
1033410,132017,456452,229,150
1033460,132023,456478,229,150
1033511,132029,456505,229,150
1033561,132036,456528,229,150
1033614,132042,456556,229,150
1033664,132048,456576,229,150
1033714,132054,456589,229,150
1033766,132061,456610,229,150
1033816,132066,456637,229,150
1033867,132072,456654,229,150
1033918,132079,456671,229,150
1033968,132089,456687,229,150
1034018,132095,456704,229,150
1034068,132099,456731,229,150
1034118,132104,456761,229,150
1034173,132112,456777,229,148
1034223,132118,456804,229,150
1034273,132124,456825,229,150
1034326,132131,456838,229,150
1034376,132136,456859,229,150
1034427,132144,456876,229,149
1034477,132152,456890,229,150
1034527,132157,456920,229,150
1034577,132166,456944,229,150
1034627,132172,456964,229,150
1034678,132178,456986,229,150
1034728,132187,456999,229,150
1034780,132195,457029,229,150
1034830,132204,457054,229,150
1034883,132209,457083,229,150
1034933,132214,457097,229,147
1034983,132222,457118,229,150
1035034,132226,457144,229,150
1035084,132231,457159,229,150
1035135,132235,457185,229,150
1035186,132242,457201,229,150
1035240,132249,457229,229,150
1035290,132254,457252,229,150
1035341,132259,457276,229,150
1035391,132268,457289,229,150
1035441,132273,457316,229,150
1035491,132279,457335,229,150
1035544,132284,457359,229,150
1035594,132289,457387,229,150
1035645,132295,457409,229,150
1035695,132300,457428,229,150
1035748,132307,457457,229,150
1035802,132312,457476,229,150
1035852,132317,457502,229,150
1035902,132323,457514,229,149
1035953,132330,457532,229,150
1036005,132335,457546,229,150
1036057,132342,457568,229,150
1036111,132349,457591,229,149
1036161,132357,457656,229,150
1036211,132362,457686,229,150
1036261,132367,457712,229,150
1036311,132373,457733,229,150
1036361,132379,457749,229,150
1036412,132386,457766,229,149
1036462,132393,457791,229,150
1036512,132398,457817,229,149
1036568,132405,457834,229,150
1036618,132410,457852,229,150
1036672,132415,457872,229,150
1036722,132422,457893,229,150
1036774,132426,457921,229,150
1036824,132432,457948,229,150
1036878,132438,457964,229,150
1036933,132448,457970,229,149
1036983,132455,457990,229,150
1037035,132461,458016,229,150
1037085,132469,458036,229,150
1037135,132475,458062,229,150
1037189,132481,458081,229,150
1037243,132490,458100,229,150
1037294,132496,458125,229,150
1037344,132503,458143,229,150
1037394,132508,458165,229,150
1037444,132515,458188,229,150
1037497,132521,458208,229,150
1037548,132527,458236,229,150
1037598,132535,458259,229,150
1037651,132542,458268,229,150
1037702,132549,458289,229,150
1037754,132558,458307,229,150
1037804,132565,458340,229,150
1037858,132572,458366,229,150
1037908,132583,458385,229,150
1037958,132590,458405,229,150
1038010,132599,458422,229,150
1038061,132604,458443,229,150
1038111,132613,458460,229,150
1038162,132623,458479,229,150
1038212,132627,458510,229,150
1038262,132635,458537,229,150
1038313,132642,458560,229,150
1038364,132649,458581,229,150
1038414,132656,458594,229,150
1038465,132664,458617,229,150
1038516,132669,458639,229,150
1038570,132675,458663,229,150
1038622,132683,458681,229,150
1038675,132693,458698,229,150
1038733,132699,458725,229,149
1038783,132707,458744,229,150
1038837,132715,458769,229,150
1038889,132723,458791,229,150
1038939,132728,458823,229,150
1038990,132733,458846,229,150
1039040,132738,458875,229,150
1039092,132744,458895,229,150
1039145,132748,458917,229,150
1039196,132755,458937,229,150
1039246,132762,458956,229,150
1039296,132767,458979,229,150
1039347,132773,459009,229,150
1039401,132780,459035,229,150
1039451,132784,459052,229,150
1039501,132791,459075,229,150
1039551,132797,459097,229,150
1039605,132804,459118,229,150
1039658,132813,459130,229,150
1039708,132820,459155,229,150
1039758,132827,459178,229,150
1039810,132832,459202,229,150
1039862,132839,459226,229,149
1039913,132846,459248,229,150
1039963,132853,459285,229,150
1040019,132862,459299,229,150
1040069,132868,459323,229,150
1040119,132876,459344,229,150
1040171,132882,459369,229,150
1040222,132889,459387,229,150
1040274,132895,459404,229,150
1040324,132900,459424,229,150
1040374,132908,459454,229,150
1040426,132914,459476,229,150
1040478,132921,459501,229,150
1040529,132928,459524,229,150
1040579,132933,459540,229,150
1040629,132938,459559,229,150
1040679,132945,459575,229,150
1040730,132949,459603,229,150
1040780,132955,459615,229,150
1040833,132962,459642,229,150
1040885,132967,459660,229,150
1040935,132972,459678,229,150
1040986,132981,459694,229,150
1041038,132987,459716,229,150
1041088,132993,459737,229,150
1041142,133001,459755,229,150
1041194,133008,459779,229,150
1041248,133020,459796,229,150
1041298,133026,459817,229,149
1041348,133031,459838,229,150
1041403,133037,459860,229,150
1041455,133043,459893,229,150
1041507,133050,459907,229,150
1041558,133054,459941,229,150
1041610,133062,459961,229,150
1041662,133067,459984,229,150
1041715,133075,460011,229,150
1041766,133081,460033,229,150
1041816,133088,460064,229,150
1041867,133094,460091,229,149
1041918,133100,460112,229,150
1041968,133105,460126,229,150
1042018,133111,460155,229,150
1042068,133120,460168,229,149
1042118,133128,460190,229,150
1042169,133135,460207,229,150
1042222,133144,460224,229,150
1042274,133150,460261,229,150
1042325,133157,460285,229,150
1042375,133165,460301,229,150
1042432,133172,460320,229,150
1042483,133176,460333,229,149
1042533,133182,460352,229,150
1042584,133189,460370,229,150
1042636,133194,460398,229,150
1042690,133200,460411,229,150
1042743,133208,460440,229,150
1042793,133214,460464,229,150
1042844,133220,460481,229,150
1042895,133229,460503,229,150
1042945,133234,460529,229,150
1042998,133243,460550,229,150
1043049,133250,460571,229,150
1043105,133255,460600,229,150
1043155,133261,460621,229,150
1043211,133268,460634,229,149
1043261,133273,460654,229,150
1043312,133278,460682,229,150
1043362,133283,460707,229,150
1043412,133287,460743,229,150
1043463,133292,460767,229,150
1043513,133298,460788,229,150
1043565,133304,460808,229,150
1043615,133308,460836,229,150
1043665,133313,460865,229,150
1043715,133320,460894,229,150
1043769,133326,460914,229,150
1043819,133332,460941,229,150
1043870,133337,460964,229,150
1043923,133342,460992,229,150
1043974,133347,461007,229,150
1044026,133354,461028,229,150
1044077,133359,461053,229,150
1044129,133367,461068,229,150
1044179,133371,461096,229,150
1044229,133375,461163,229,150
1044280,133382,461185,229,150
1044330,133389,461226,229,150
1044380,133395,461254,229,150
1044430,133399,461275,229,150
1044480,133405,461301,229,150
1044530,133412,461320,229,150
1044581,133419,461342,229,150
1044631,133425,461369,229,150
1044681,133432,461391,229,150
1044731,133436,461411,229,150
1044787,133443,461440,229,150
1044838,133449,461457,229,150
1044890,133457,461471,229,150
1044947,133463,461495,229,150
1044997,133469,461504,229,150
1045047,133475,461519,229,150
1045097,133481,461537,229,150
1045151,133489,461573,229,150
1045201,133494,461595,229,150
1045251,133500,461616,229,150
1045302,133506,461640,229,150
1045356,133513,461659,229,150
1045406,133519,461679,229,150
1045457,133524,461704,229,150
1045515,133529,461729,229,150
1045566,133536,461754,229,150
1045616,133542,461774,229,150
1045668,133551,461796,229,150
1045718,133559,461823,229,150
1045781,133565,461845,229,149
1045832,133576,461870,229,150
1045882,133581,461937,229,150
1045932,133587,461953,229,150
1045982,133597,461972,229,150
1046034,133601,462008,229,150
1046086,133609,462035,229,150
1046137,133614,462053,229,150
1046188,133620,462081,229,150
1046238,133630,462092,229,150
1046290,133637,462112,229,150
1046340,133644,462134,229,150
1046391,133653,462155,229,150
1046441,133659,462183,229,150
1046491,133666,462203,229,150
1046543,133671,462235,229,150
1046594,133677,462252,229,150
1046648,133685,462269,229,150
1046701,133692,462288,229,149
1046751,133699,462312,229,150
1046802,133705,462332,229,150
1046853,133713,462361,229,150
1046903,133720,462385,229,150
1046954,133727,462409,229,150
1047007,133733,462436,229,150
1047058,133744,462449,229,150
1047110,133753,462469,229,150
1047161,133758,462500,229,150
1047213,133765,462521,229,150
1047263,133770,462550,229,150
1047314,133778,462567,229,150
1047365,133787,462582,229,150
1047416,133792,462602,229,150
1047467,133798,462623,229,150
1047518,133805,462645,229,150
1047570,133811,462663,229,150
1047620,133817,462687,229,150
1047670,133826,462701,229,150
1047720,133833,462727,229,150
1047770,133839,462749,229,149
1047820,133846,462769,229,150
1047871,133853,462832,229,150
1047924,133859,462856,229,148
1047978,133868,462877,229,149
1048028,133875,462891,229,150
1048078,133881,462913,229,150
1048128,133885,462943,229,150
1048178,133890,462964,229,150
1048234,133896,462978,229,150
1048285,133903,462993,229,150
1048335,133910,463014,229,150
1048386,133916,463036,229,150
1048436,133922,463059,229,150
1048491,133930,463078,229,150
1048541,133937,463104,229,150
1048592,133943,463136,229,150
1048643,133948,463164,229,150
1048693,133954,463196,229,150
1048743,133960,463218,229,150
1048795,133966,463244,229,150
1048845,133970,463274,229,150
1048902,133978,463294,229,150
1048955,133984,463321,229,150
1049005,133989,463344,229,150
1049063,133995,463365,229,150
1049113,134000,463401,229,150
1049167,134008,463422,229,150
1049217,134013,463448,229,150
1049267,134019,463467,229,150
1049317,134026,463481,229,150
1049367,134031,463503,229,150
1049419,134040,463530,229,150
1049477,134047,463549,229,150
1049527,134054,463567,229,150
1049578,134060,463593,229,150
1049630,134067,463608,229,150
1049681,134074,463633,229,150
1049731,134079,463660,229,150
1049784,134087,463683,229,150
1049834,134094,463709,229,150
1049886,134102,463744,229,150
1049939,134107,463774,229,150
1049989,134114,463799,229,150
1050042,134123,463821,229,150
1050093,134127,463840,229,150
1050147,134133,463860,229,150
1050199,134139,463897,229,150
1050249,134145,463913,229,150
1050301,134152,463934,229,150
1050351,134160,463956,229,150
1050401,134166,463980,229,150
1050455,134173,463999,229,150
1050507,134177,464024,229,150
1050557,134187,464035,229,149
1050610,134193,464054,229,149
1050660,134202,464068,229,150
1050712,134209,464083,229,150
1050764,134213,464105,229,150
1050814,134221,464126,229,150
1050875,134231,464150,229,150
1050928,134236,464161,229,149
1050985,134243,464180,229,149
1051038,134250,464197,229,150
1051088,134254,464226,229,150
1051139,134259,464250,229,150
1051190,134266,464275,229,150
1051241,134273,464308,229,150
1051294,134279,464333,229,150
1051344,134286,464353,229,150
1051394,134296,464366,229,150
1051448,134304,464394,229,150
1051501,134310,464410,229,150
1051552,134318,464431,229,150
1051602,134322,464473,229,150
1051654,134328,464485,229,150
1051704,134335,464509,229,150
1051754,134341,464533,229,150
1051804,134349,464544,229,150
1051854,134356,464567,229,150
1051904,134363,464582,229,150
1051956,134369,464606,229,149
1052008,134377,464627,229,150
1052059,134382,464649,229,150
1052109,134389,464672,229,150
1052161,134395,464705,229,150
1052212,134404,464720,229,148
1052263,134412,464745,229,150
1052315,134418,464761,229,150
1052367,134423,464781,229,150
1052422,134428,464802,229,150
1052474,134433,464835,229,150
1052526,134441,464859,229,150
1052576,134446,464878,229,150
1052627,134454,464902,229,150
1052679,134460,464923,229,150
1052730,134466,464939,229,150
1052781,134472,464969,229,150
1052831,134477,464995,229,150
1052885,134486,465019,229,150
1052935,134492,465035,229,150
1052985,134499,465057,229,150
1053036,134506,465075,229,150
1053090,134515,465105,229,150
1053144,134520,465129,229,150
1053196,134527,465153,229,150
1053246,134532,465173,229,150
1053297,134538,465204,229,150
1053348,134545,465233,229,150
1053399,134552,465247,229,150
1053449,134557,465268,229,150
1053499,134563,465296,229,150
1053550,134570,465324,229,150
1053600,134577,465340,229,150
1053650,134581,465370,229,150
1053702,134586,465395,229,150
1053752,134593,465415,229,150
1053802,134600,465438,229,150
1053853,134609,465452,229,150
1053903,134612,465483,229,150
1053955,134617,465513,229,150
1054005,134622,465536,229,150
1054055,134628,465563,229,150
1054106,134638,465577,229,149
1054156,134644,465595,229,150
1054207,134649,465625,229,150
1054258,134658,465654,229,150
1054308,134663,465672,229,149
1054359,134668,465694,229,150
1054411,134673,465717,229,150
1054461,134677,465743,229,150
1054515,134685,465759,229,150
1054566,134694,465782,229,150
1054619,134700,465804,229,150
1054669,134707,465818,229,150
1054722,134715,465839,229,150
1054772,134724,465866,229,150
1054822,134730,465882,229,150
1054874,134735,465906,229,150
1054924,134740,465925,229,149
1054976,134746,465949,229,149
1055026,134753,465966,229,150
1055077,134760,465986,229,150
1055127,134767,466007,229,149
1055180,134776,466026,229,150
1055232,134781,466047,229,150
1055282,134790,466063,229,150
1055332,134796,466095,229,150
1055382,134801,466121,229,150
1055437,134808,466142,229,150
1055487,134813,466168,229,150
1055537,134820,466185,229,150
1055588,134827,466205,229,150
1055638,134833,466227,229,150
1055689,134841,466245,229,150
1055739,134848,466262,229,150
1055789,134855,466287,229,150
1055839,134864,466312,229,150
1055889,134871,466331,229,150
1055940,134878,466354,229,148
1055993,134888,466372,229,150
1056045,134895,466399,229,150
1056095,134901,466422,229,150
1056147,134908,466442,229,150
1056197,134912,466476,229,150
1056249,134920,466494,229,150
1056305,134926,466511,229,150
1056356,134932,466538,229,150
1056407,134938,466567,229,150
1056458,134944,466640,229,150
1056517,134951,466660,229,149
1056568,134958,466683,229,150
1056619,134964,466708,229,150
1056669,134969,466738,229,150
1056721,134974,466766,229,150
1056771,134981,466786,229,150
1056821,134988,466812,229,150
1056872,134993,466838,229,150
1056922,135002,466859,229,150
1056973,135009,466876,229,149
1057023,135016,466904,229,150
1057073,135021,466923,229,150
1057124,135031,466947,229,149
1057176,135038,466975,229,150
1057227,135044,466991,229,150
1057277,135050,467009,229,150
1057328,135056,467031,229,150
1057379,135065,467048,229,150
1057429,135072,467067,229,150
1057482,135077,467099,229,150
1057534,135083,467121,229,150
1057585,135088,467150,229,150
1057636,135093,467172,229,150
1057688,135098,467185,229,150
1057739,135104,467215,229,150
1057790,135109,467235,229,150
1057840,135115,467254,229,150
1057890,135121,467279,229,150
1057940,135127,467305,229,150
1057992,135134,467331,229,150
1058042,135141,467344,229,150
1058093,135146,467372,229,150
1058143,135153,467391,229,150
1058193,135162,467406,229,150
1058245,135170,467430,229,149
1058296,135179,467457,229,150
1058346,135186,467484,229,150
1058396,135191,467501,229,150
1058447,135198,467522,229,150
1058498,135205,467545,229,150
1058554,135213,467559,229,149
1058607,135220,467588,229,150
1058657,135227,467611,229,150
1058708,135233,467638,229,150
1058758,135240,467662,229,150
1058808,135248,467682,229,150
1058858,135252,467708,229,150
1058910,135259,467733,229,150
