time,aceptados,rechazados_lleno,rechazados_tasa,ocupacion_buffer
309236,87965,0,87547,1
309286,87974,0,87569,0
309336,87990,0,87580,1
309387,88015,0,87590,1
309437,88028,0,87616,0
309487,88045,0,87631,0
309537,88058,0,87651,0
309587,88074,0,87668,1
309638,88087,0,87678,0
309688,88101,0,87693,1
309738,88110,0,87713,0
309788,88126,0,87727,1
309838,88136,0,87751,1
309890,88150,0,87771,0
309942,88165,0,87774,1
309992,88175,0,87786,1
310042,88193,0,87811,1
310092,88216,0,87818,1
310144,88229,0,87836,1
310194,88246,0,87839,0
310245,88261,0,87858,2
310296,88278,0,87869,1
310349,88290,0,87887,1
310399,88303,0,87899,1
310450,88313,0,87911,1
310501,88329,0,87921,1
310555,88336,0,87929,1
310608,88356,0,87942,1
310658,88368,0,87958,1
310708,88381,0,87974,1
310760,88397,0,87983,1
310811,88419,0,87984,1
310861,88434,0,87994,2
310912,88451,0,88010,1
310962,88464,0,88027,1
311015,88481,0,88039,1
311067,88495,0,88059,1
311117,88506,0,88075,1
311167,88518,0,88093,2
311217,88531,0,88108,0
311268,88538,0,88135,0
311320,88558,0,88146,1
311374,88571,0,88157,1
311425,88584,0,88176,0
311475,88600,0,88192,1
311526,88623,0,88199,1
311576,88640,0,88213,1
311628,88653,0,88222,1
311678,88670,0,88235,2
311728,88684,0,88239,0
311778,88697,0,88249,1
311828,88708,0,88272,1
311880,88719,0,88288,0
311931,88732,0,88306,1
311982,88745,0,88323,1
312032,88762,0,88325,1
312082,88773,0,88342,0
312133,88786,0,88353,1
312184,88807,0,88361,1
312239,88826,0,88372,1
312289,88844,0,88379,1
312339,88856,0,88395,1
312389,88871,0,88412,1
312442,88887,0,88425,0
312494,88901,0,88433,1
312544,88910,0,88465,0
312595,88922,0,88478,1
312645,88933,0,88494,0
312695,88946,0,88558,1
312745,88965,0,88573,1
312797,88976,0,88583,1
312847,88992,0,88596,1
312897,89010,0,88613,2
312948,89028,0,88616,0
312999,89045,0,88632,0
313049,89059,0,88639,0
313102,89073,0,88657,1
313152,89088,0,88677,0
313202,89101,0,88689,1
313255,89112,0,88705,0
313308,89124,0,88712,1
313358,89135,0,88738,0
313408,89154,0,88751,2
313458,89167,0,88777,0
313512,89178,0,88794,1
313562,89195,0,88806,1
313613,89211,0,88816,1
313664,89225,0,88816,2
313715,89247,0,88827,1
313765,89263,0,88844,1
313817,89280,0,88861,1
313869,89293,0,88871,0
313921,89306,0,88888,1
313972,89316,0,88906,1
314027,89331,0,88926,0
314077,89339,0,88943,1
314127,89356,0,88949,2
314179,89371,0,88967,1
314230,89384,0,88979,1
314280,89398,0,88994,0
314337,89415,0,88998,1
314387,89437,0,89006,1
314437,89452,0,89011,0
314488,89469,0,89024,1
314543,89486,0,89041,1
314593,89499,0,89051,1
314643,89510,0,89077,0
314701,89518,0,89094,1
314752,89535,0,89114,0
314807,89548,0,89140,1
314858,89567,0,89151,1
314908,89576,0,89173,0
314959,89589,0,89188,1
315009,89606,0,89197,0
315060,89620,0,89213,1
315110,89643,0,89224,1
315160,89661,0,89235,0
315210,89674,0,89250,1
315262,89688,0,89312,1
315312,89703,0,89324,1
315362,89714,0,89348,1
315413,89723,0,89362,1
315463,89736,0,89379,1
315514,89749,0,89394,1
315564,89768,0,89410,1
315614,89776,0,89436,0
315664,89789,0,89450,2
315717,89807,0,89464,1
315768,89823,0,89476,1
315818,89848,0,89481,2
315869,89860,0,89489,1
315920,89876,0,89501,1
315970,89892,0,89521,1
316020,89904,0,89537,1
316072,89914,0,89555,0
316123,89925,0,89574,1
316177,89938,0,89588,1
316227,89953,0,89599,3
316282,89970,0,89604,0
316332,89982,0,89621,2
316382,89997,0,89631,2
316433,90011,0,89642,0
316485,90028,0,89658,1
316536,90051,0,89658,1
316586,90066,0,89667,1
316636,90082,0,89680,1
316687,90096,0,89696,0
316737,90108,0,89702,0
316788,90117,0,89723,0
316838,90132,0,89736,1
316888,90141,0,89764,1
316938,90154,0,89768,0
316990,90172,0,89783,1
317041,90183,0,89801,1
317091,90200,0,89813,1
317141,90212,0,89830,1
317191,90230,0,89846,1
317242,90252,0,89857,0
317292,90268,0,89871,2
317346,90285,0,89884,1
317396,90298,0,89896,0
317446,90309,0,89911,1
317501,90317,0,89929,0
317551,90334,0,89932,3
317601,90343,0,89945,2
317651,90357,0,89961,1
317705,90373,0,89981,1
317755,90386,0,89995,1
317805,90404,0,90004,1
317857,90417,0,90025,1
317907,90436,0,90036,0
317957,90453,0,90052,1
318008,90472,0,90066,0
318066,90486,0,90093,1
318117,90502,0,90103,1
318169,90513,0,90118,1
318219,90521,0,90140,1
318271,90536,0,90152,0
318321,90548,0,90166,1
318375,90568,0,90180,1
318427,90577,0,90197,1
318478,90591,0,90214,1
318528,90607,0,90221,0
318582,90624,0,90233,1
318633,90640,0,90242,1
318683,90661,0,90246,2
318734,90678,0,90254,1
318788,90691,0,90263,1
318838,90707,0,90277,1
318889,90717,0,90300,1
318941,90728,0,90323,1
318991,90740,0,90332,0
319043,90751,0,90344,1
319095,90769,0,90344,1
319145,90784,0,90359,1
319197,90794,0,90373,1
319247,90814,0,90382,0
319302,90829,0,90400,1
319354,90849,0,90409,2
319405,90871,0,90420,1
319455,90883,0,90435,0
319506,90899,0,90451,0
319557,90910,0,90461,1
319608,90917,0,90490,0
319658,90933,0,90500,0
319708,90942,0,90511,1
319760,90954,0,90537,1
319812,90975,0,90540,0
319863,90986,0,90553,0
319913,91000,0,90572,1
319964,91018,0,90588,0
320015,91037,0,90610,1
320066,91050,0,90624,1
320121,91072,0,90641,0
320171,91085,0,90655,0
320225,91102,0,90660,1
320280,91114,0,90671,0
320339,91123,0,90685,1
320392,91139,0,90696,1
320442,91150,0,90715,0
320492,91166,0,90728,4
320543,91179,0,90744,1
320594,91193,0,90761,0
320645,91210,0,90763,1
320695,91228,0,90774,0
320745,91242,0,90786,1
320798,91264,0,90801,1
320848,91281,0,90811,2
320898,91295,0,90826,1
320949,91308,0,90844,1
320999,91317,0,90862,0
321049,91326,0,90876,1
321100,91341,0,90896,1
321150,91352,0,90911,0
321200,91366,0,90923,1
321250,91383,0,90942,1
321302,91394,0,90961,0
321353,91411,0,90971,1
321403,91428,0,91002,0
321453,91444,0,91008,1
321503,91463,0,91012,2
321553,91480,0,91027,1
321604,91496,0,91034,0
321654,91509,0,91046,1
321704,91517,0,91062,0
321757,91526,0,91079,0
321807,91541,0,91086,0
321861,91554,0,91104,1
321915,91567,0,91116,1
321965,91586,0,91124,1
322015,91596,0,91129,1
322065,91613,0,91140,1
322117,91630,0,91143,1
322168,91646,0,91150,1
322223,91666,0,91150,1
322273,91685,0,91164,1
322324,91700,0,91180,1
322377,91713,0,91196,1
322427,91719,0,91219,1
322480,91731,0,91237,1
322534,91747,0,91251,1
322585,91757,0,91269,0
322635,91773,0,91280,0
322686,91789,0,91288,0
322739,91803,0,91308,0
322793,91825,0,91326,1
322843,91839,0,91336,1
322895,91853,0,91349,1
322945,91876,0,91352,2
322995,91891,0,91366,2
323045,91903,0,91376,0
323096,91916,0,91391,1
323149,91924,0,91417,1
323207,91937,0,91425,1
323258,91952,0,91439,1
323308,91964,0,91453,1
323359,91980,0,91472,1
323412,91995,0,91482,1
323463,92012,0,91494,1
323514,92028,0,91512,0
323564,92044,0,91522,1
323614,92061,0,91531,3
323666,92083,0,91538,1
323716,92098,0,91553,2
323766,92108,0,91561,1
323816,92117,0,91582,0
323866,92127,0,91606,0
323917,92140,0,91620,1
323967,92154,0,91630,0
324017,92167,0,91685,0
324067,92185,0,91712,3
324118,92195,0,91722,0
324168,92213,0,91740,1
324218,92229,0,91761,0
324269,92245,0,91780,1
324321,92263,0,91792,1
324371,92284,0,91804,1
324424,92298,0,91835,0
324475,92311,0,91859,1
324526,92318,0,91888,0
324576,92329,0,91904,1
324627,92343,0,91921,1
324678,92356,0,91934,0
324730,92369,0,91941,1
324780,92387,0,91948,1
324830,92400,0,91964,1
324880,92417,0,91967,1
324930,92432,0,91987,1
324986,92448,0,92006,1
325036,92465,0,92009,1
325090,92487,0,92028,1
325140,92502,0,92036,1
325191,92515,0,92049,1
325242,92523,0,92069,1
325293,92531,0,92087,1
325344,92547,0,92095,0
325396,92558,0,92109,1
325447,92575,0,92127,1
325497,92590,0,92135,0
325547,92601,0,92146,1
325597,92621,0,92153,1
325649,92639,0,92162,1
325699,92650,0,92171,0
325749,92670,0,92187,1
325799,92688,0,92195,0
325850,92703,0,92207,0
325901,92716,0,92233,1
325951,92723,0,92260,0
326001,92732,0,92275,1
326051,92748,0,92288,0
326105,92759,0,92295,1
326157,92776,0,92308,0
326208,92792,0,92327,1
326258,92804,0,92342,1
326308,92823,0,92349,1
326358,92841,0,92360,1
326408,92853,0,92372,1
326459,92873,0,92384,1
326509,92891,0,92389,1
326559,92904,0,92401,0
326609,92917,0,92423,0
326661,92925,0,92441,1
326712,92935,0,92456,1
326765,92950,0,92475,1
326815,92963,0,92491,0
326867,92977,0,92497,1
326920,92995,0,92508,1
326970,93009,0,92519,1
327021,93028,0,92531,1
327072,93044,0,92549,1
327122,93058,0,92561,1
327172,93076,0,92566,1
327223,93093,0,92570,0
327274,93108,0,92584,1
327324,93117,0,92603,0
327376,93127,0,92619,1
327428,93140,0,92638,1
327478,93154,0,92650,0
327532,93166,0,92672,1
327584,93183,0,92735,1
327635,93199,0,92746,1
327685,93213,0,92769,0
327735,93231,0,92773,1
327786,93245,0,92773,1
327837,93261,0,92786,0
327887,93280,0,92797,1
327938,93296,0,92806,1
327990,93312,0,92820,0
328040,93320,0,92841,0
328094,93330,0,92853,1
328144,93346,0,92864,0
328194,93356,0,92883,1
328244,93369,0,92902,1
328295,93385,0,92918,1
328348,93400,0,92932,0
328401,93416,0,92943,1
328452,93435,0,92954,1
328505,93450,0,92979,1
328559,93465,0,92989,1
328615,93485,0,93009,1
328666,93504,0,93014,1
328716,93517,0,93027,1
328766,93525,0,93042,0
328816,93535,0,93063,1
328867,93550,0,93071,1
328917,93563,0,93086,1
328970,93574,0,93110,1
329020,93594,0,93117,0
329070,93605,0,93132,1
329120,93625,0,93134,4
329175,93637,0,93140,1
329226,93655,0,93159,1
329279,93675,0,93169,1
329332,93688,0,93196,1
329385,93709,0,93216,1
329435,93718,0,93239,1
329485,93729,0,93258,1
329536,93739,0,93278,1
329587,93754,0,93295,1
329641,93766,0,93306,1
329693,93784,0,93321,1
329749,93798,0,93339,1
329799,93815,0,93347,1
329849,93832,0,93356,1
329900,93847,0,93372,1
329952,93860,0,93381,1
330008,93883,0,93388,0
330059,93897,0,93394,1
330111,93915,0,93401,0
330162,93921,0,93427,1
330216,93933,0,93442,1
330267,93950,0,93460,1
330319,93962,0,93472,1
330376,93974,0,93489,1
330429,93995,0,93494,0
330484,94006,0,93504,1
330535,94026,0,93523,1
330585,94038,0,93540,0
330635,94056,0,93561,0
330689,94072,0,93567,1
330741,94090,0,93578,1
330793,94110,0,93590,0
330849,94120,0,93613,0
330899,94130,0,93631,1
330952,94142,0,93656,1
331002,94157,0,93667,0
331054,94170,0,93693,1
331105,94185,0,93719,1
331155,94200,0,93735,0
331206,94213,0,93749,1
331257,94232,0,93758,1
331309,94249,0,93777,1
331360,94263,0,93835,1
331413,94282,0,93850,1
331463,94297,0,93855,1
331514,94316,0,93877,1
331564,94320,0,93912,0
331615,94332,0,93934,0
331668,94346,0,93944,1
331720,94362,0,93967,1
331770,94373,0,93988,2
331823,94390,0,93997,1
331876,94403,0,94014,1
331943,94420,0,94024,1
331996,94435,0,94024,1
332046,94457,0,94031,0
332096,94476,0,94040,1
332146,94491,0,94056,1
332197,94508,0,94070,1
332247,94520,0,94083,0
332298,94529,0,94106,0
332348,94539,0,94129,0
332398,94555,0,94138,1
332448,94567,0,94154,1
332499,94576,0,94162,1
332549,94597,0,94162,1
332603,94610,0,94171,1
332653,94623,0,94188,0
332704,94636,0,94207,1
332754,94656,0,94207,1
332806,94678,0,94218,1
332859,94694,0,94228,1
332911,94713,0,94233,1
332963,94720,0,94247,0
333013,94732,0,94267,1
333068,94745,0,94289,1
333118,94760,0,94300,1
333169,94771,0,94305,0
333219,94785,0,94319,1
333269,94802,0,94333,1
333320,94816,0,94347,1
333371,94827,0,94364,0
333423,94841,0,94378,1
333474,94862,0,94399,1
333526,94886,0,94404,1
333578,94900,0,94422,1
333628,94913,0,94426,2
333678,94923,0,94448,0
333728,94935,0,94474,0
333778,94948,0,94484,0
333828,94963,0,94505,1
333878,94973,0,94528,1
333928,94991,0,94543,2
333978,95002,0,94559,0
334028,95017,0,94566,0
334080,95028,0,94579,1
334130,95042,0,94589,1
334180,95064,0,94594,0
334232,95086,0,94599,0
334284,95100,0,94613,1
334334,95114,0,94625,1
334385,95124,0,94645,1
334436,95136,0,94663,0
334487,95148,0,94676,1
334537,95163,0,94690,0
334590,95175,0,94717,1
334641,95193,0,94720,2
334696,95203,0,94732,1
334746,95220,0,94746,1
334797,95232,0,94756,1
334849,95251,0,94767,1
334902,95269,0,94779,1
334952,95289,0,94785,1
335005,95301,0,94806,1
335055,95320,0,94818,0
335106,95330,0,94835,0
335156,95340,0,94862,0
335207,95356,0,94876,0
335257,95368,0,94885,2
335308,95377,0,94911,0
335360,95399,0,94921,1
335410,95405,0,94941,1
335460,95422,0,94944,1
335512,95436,0,94966,0
335568,95454,0,94987,1
335618,95475,0,94989,1
335668,95495,0,94996,0
335721,95503,0,95023,1
335771,95520,0,95036,0
335824,95533,0,95069,0
335879,95546,0,95100,0
335931,95561,0,95112,1
335981,95572,0,95125,1
336032,95584,0,95141,1
336084,95602,0,95150,0
336134,95616,0,95164,1
336189,95629,0,95190,1
336242,95646,0,95206,1
336294,95665,0,95210,1
336349,95685,0,95223,1
336399,95700,0,95236,0
336451,95718,0,95251,1
336501,95727,0,95269,1
336557,95738,0,95285,1
336609,95750,0,95306,1
336660,95768,0,95311,1
336714,95778,0,95316,1
336766,95796,0,95327,1
336816,95807,0,95350,0
336867,95823,0,95373,1
336919,95838,0,95396,0
336970,95854,0,95401,1
337020,95872,0,95406,2
337078,95896,0,95419,1
337128,95906,0,95432,2
337185,95923,0,95494,1
337235,95935,0,95508,0
337288,95947,0,95524,1
337339,95961,0,95543,0
337391,95972,0,95555,1
337441,95986,0,95564,2
337493,96002,0,95575,0
337543,96017,0,95600,1
337594,96030,0,95616,1
337644,96043,0,95629,1
337696,96061,0,95634,1
337752,96083,0,95643,1
337802,96100,0,95670,0
337852,96112,0,95682,1
337902,96126,0,95700,0
337952,96137,0,95724,0
338002,96148,0,95732,1
338054,96164,0,95743,1
338106,96175,0,95762,1
338157,96191,0,95771,1
338207,96203,0,95800,0
338259,96221,0,95811,1
338309,96234,0,95827,1
338360,96250,0,95838,1
338410,96268,0,95903,4
338460,96286,0,95917,2
338510,96301,0,95928,1
338560,96315,0,95940,1
338613,96327,0,95951,1
338664,96338,0,95975,1
338719,96350,0,95988,1
338771,96368,0,95991,0
338823,96380,0,96011,1
338873,96396,0,96022,0
338926,96408,0,96042,1
338978,96424,0,96057,0
339028,96439,0,96067,1
339078,96453,0,96086,1
339130,96474,0,96095,1
339185,96496,0,96103,1
339235,96506,0,96111,1
339288,96523,0,96116,1
339338,96535,0,96131,1
339389,96546,0,96146,2
339440,96554,0,96161,1
339491,96571,0,96176,0
339545,96581,0,96189,1
339596,96602,0,96196,0
339647,96614,0,96211,0
339699,96630,0,96231,0
339750,96643,0,96252,0
339802,96661,0,96257,1
339854,96682,0,96260,0
339906,96700,0,96278,0
339957,96712,0,96290,1
340007,96726,0,96307,0
340057,96737,0,96334,0
340109,96748,0,96353,0
340162,96762,0,96375,1
340213,96777,0,96393,0
340264,96789,0,96407,1
340314,96804,0,96425,1
340365,96821,0,96443,0
340415,96834,0,96451,0
340466,96850,0,96459,2
340517,96867,0,96466,1
340567,96887,0,96471,0
340617,96901,0,96493,1
340670,96916,0,96501,1
340721,96929,0,96526,1
340777,96939,0,96555,1
340828,96950,0,96575,0
340880,96967,0,96584,1
340930,96980,0,96606,0
340981,96994,0,96622,1
341031,97009,0,96632,1
341086,97024,0,96644,1
341136,97040,0,96657,2
341190,97052,0,96672,1
341240,97073,0,96681,1
341290,97096,0,96690,1
341340,97105,0,96706,0
341392,97122,0,96724,1
341442,97135,0,96743,0
341493,97144,0,96758,1
341543,97154,0,96775,1
341596,97171,0,96802,0
341646,97181,0,96816,1
341696,97200,0,96824,1
341746,97214,0,96841,0
341798,97227,0,96863,1
341849,97240,0,96885,0
341904,97255,0,96899,1
341954,97278,0,96901,3
342008,97300,0,96912,1
342063,97310,0,96938,1
342113,97326,0,96948,1
342164,97337,0,96962,0
342215,97349,0,96983,1
342265,97362,0,97004,0
342321,97375,0,97021,1
342372,97387,0,97038,1
342423,97405,0,97047,0
342474,97422,0,97055,1
342525,97434,0,97066,1
342577,97444,0,97079,1
342630,97460,0,97083,1
342680,97483,0,97083,1
342737,97504,0,97085,1
342788,97518,0,97089,0
342845,97532,0,97096,1
342898,97545,0,97109,1
342948,97554,0,97131,0
343000,97572,0,97133,1
343050,97581,0,97153,1
343100,97598,0,97169,2
343150,97613,0,97183,1
343200,97627,0,97193,1
343253,97641,0,97200,1
343303,97652,0,97215,3
343353,97673,0,97220,1
343403,97692,0,97224,1
343454,97706,0,97234,1
343506,97724,0,97241,1
343558,97737,0,97266,1
343608,97748,0,97286,1
343661,97757,0,97309,1
343713,97774,0,97327,1
343766,97785,0,97352,1
343817,97804,0,97359,1
343869,97816,0,97376,1
343919,97830,0,97390,0
343969,97842,0,97403,0
344021,97856,0,97414,1
344072,97878,0,97417,0
344124,97895,0,97418,1
344184,97910,0,97418,1
344234,97930,0,97424,1
344286,97940,0,97440,1
344340,97951,0,97454,1
344390,97968,0,97463,0
344441,97980,0,97477,2
344491,97991,0,97499,0
344541,98008,0,97515,0
344591,98022,0,97527,1
344641,98033,0,97536,1
344692,98047,0,97553,0
344742,98061,0,97563,2
344797,98080,0,97566,1
344849,98101,0,97573,1
344900,98117,0,97581,1
344958,98133,0,97590,1
345009,98147,0,97609,0
345061,98155,0,97632,1
345113,98173,0,97647,1
345165,98184,0,97673,0
345217,98201,0,97681,1
345267,98215,0,97690,0
345317,98230,0,97705,2
345367,98242,0,97715,1
345421,98255,0,97736,1
345474,98270,0,97754,1
345525,98289,0,97758,1
345575,98307,0,97766,0
345625,98323,0,97780,1
345675,98337,0,97796,0
345726,98349,0,97813,0
345776,98360,0,97831,2
345827,98374,0,97844,0
345877,98385,0,97859,0
345927,98405,0,97869,2
345978,98417,0,97879,0
346029,98430,0,97885,0
346082,98443,0,97902,1
346144,98458,0,97915,1
346197,98477,0,97925,1
346251,98497,0,97938,1
346301,98517,0,97945,1
346351,98532,0,97959,1
346404,98542,0,97985,1
346455,98553,0,98000,0
346506,98571,0,98016,1
346556,98581,0,98039,2
346606,98598,0,98046,2
346656,98609,0,98058,0
346707,98623,0,98141,1
346757,98637,0,98150,1
346808,98648,0,98167,1
346864,98664,0,98191,1
346915,98679,0,98196,1
346968,98701,0,98198,1
347018,98720,0,98214,1
347068,98736,0,98224,1
347124,98746,0,98248,1
347174,98757,0,98265,0
347224,98774,0,98272,0
347275,98785,0,98293,1
347326,98800,0,98307,0
347378,98814,0,98314,1
347441,98829,0,98324,1
347493,98844,0,98334,0
347546,98858,0,98344,1
347597,98872,0,98354,1
347647,98894,0,98361,2
347698,98911,0,98385,0
347750,98928,0,98404,1
347801,98941,0,98429,0
347852,98952,0,98443,1
347904,98968,0,98465,1
347954,98978,0,98473,0
348007,98993,0,98493,0
348058,99009,0,98506,0
348110,99020,0,98528,1
348161,99035,0,98546,1
348213,99048,0,98558,1
348266,99063,0,98575,0
348316,99076,0,98590,1
348366,99098,0,98594,1
348416,99118,0,98600,1
348468,99133,0,98611,1
348518,99143,0,98618,1
348570,99155,0,98631,0
348620,99171,0,98644,1
348670,99183,0,98658,2
348720,99198,0,98667,1
348776,99212,0,98678,0
348826,99227,0,98705,2
348876,99241,0,98722,1
348928,99252,0,98749,1
348980,99266,0,98809,1
349031,99281,0,98819,1
349082,99299,0,98824,1
349132,99318,0,98824,1
349183,99338,0,98832,1
349234,99346,0,98855,0
349284,99359,0,98869,2
349334,99374,0,98892,0
349385,99385,0,98910,0
349436,99401,0,98922,1
349489,99416,0,98944,1
349539,99428,0,98963,0
349591,99444,0,98978,1
349644,99454,0,98992,1
349694,99470,0,98999,2
349744,99484,0,99016,0
349794,99502,0,99023,0
349844,99521,0,99033,2
349897,99538,0,99049,0
349947,99551,0,99059,1
349997,99562,0,99072,0
350053,99577,0,99097,1
350107,99590,0,99113,1
350159,99609,0,99131,0
350209,99619,0,99208,0
350259,99633,0,99220,0
350309,99646,0,99240,1
350359,99658,0,99254,0
350410,99672,0,99277,0
350460,99689,0,99295,1
350512,99708,0,99314,1
350563,99729,0,99316,1
350617,99742,0,99332,0
350667,99754,0,99342,0
350718,99767,0,99349,1
350769,99781,0,99365,1
350820,99794,0,99382,1
350872,99810,0,99398,1
350922,99821,0,99417,0
350973,99837,0,99441,1
351027,99849,0,99463,1
351078,99865,0,99480,1
351128,99875,0,99509,0
351178,99895,0,99518,1
351232,99913,0,99572,1
351283,99935,0,99581,0
351334,99944,0,99598,2
351388,99957,0,99614,1
351438,99974,0,99641,0
351488,99985,0,99669,0
351538,99999,0,99680,1
351589,100015,0,99695,0
351641,100028,0,99718,0
351692,100042,0,99734,1
351742,100053,0,99750,0
351792,100067,0,99769,0
351842,100082,0,99782,1
351894,100098,0,99801,1
351944,100115,0,99809,0
351994,100138,0,99822,1
352044,100148,0,99833,0
352095,100160,0,99850,1
352146,100176,0,99857,1
352200,100187,0,99874,0
352253,100201,0,99889,1
352303,100218,0,99893,1
352355,100229,0,99917,0
352408,100244,0,99929,0
352462,100258,0,99949,0
352514,100270,0,99963,1
352565,100289,0,99982,0
352616,100307,0,99990,1
352666,100323,0,100004,2
352716,100342,0,100015,0
352767,100351,0,100038,0
352817,100366,0,100053,1
352867,100379,0,100069,0
352918,100392,0,100090,1
352968,100404,0,100103,2
353018,100420,0,100121,1
353072,100432,0,100141,1
353122,100447,0,100159,1
353172,100459,0,100175,0
353222,100473,0,100194,1
353272,100492,0,100198,1
353324,100508,0,100210,1
353376,100523,0,100217,1
353429,100542,0,100236,0
353479,100554,0,100258,0
353532,100568,0,100274,1
353586,100582,0,100281,1
353641,100597,0,100288,1
353691,100613,0,100299,2
353743,100627,0,100310,1
353799,100640,0,100316,1
353852,100652,0,100329,1
353902,100668,0,100339,1
353955,100682,0,100355,1
354005,100700,0,100360,0
354061,100717,0,100373,1
354113,100737,0,100377,1
354167,100751,0,100402,0
354218,100763,0,100412,1
354268,100779,0,100428,1
354318,100791,0,100450,1
354368,100802,0,100467,1
354418,100819,0,100476,0
354468,100829,0,100489,0
354518,100846,0,100504,0
354568,100859,0,100523,0
354618,100870,0,100527,1
354668,100885,0,100536,1
354718,100904,0,100545,1
354771,100918,0,100553,1
354821,100939,0,100569,1
354871,100952,0,100598,1
354921,100966,0,100618,2
354971,100977,0,100643,1
355023,100991,0,100663,1
355073,101003,0,100681,0
355124,101019,0,100700,0
355176,101032,0,100719,1
355226,101047,0,100730,0
355276,101060,0,100747,0
355331,101071,0,100758,1
355381,101089,0,100766,1
355436,101109,0,100767,1
355500,101124,0,100779,1
355550,101145,0,100794,0
355600,101156,0,100815,0
355654,101173,0,100833,1
355705,101187,0,100849,1
355756,101200,0,100862,1
355808,101212,0,100871,1
355858,101228,0,100880,1
355909,101242,0,100893,1
355959,101255,0,100908,0
356009,101268,0,100921,1
356060,101281,0,100933,0
356110,101299,0,100940,1
356160,101315,0,100944,1
356210,101329,0,100955,2
356260,101348,0,100966,0
356312,101358,0,100980,1
356363,101374,0,100989,0
356413,101389,0,101002,0
356463,101401,0,101020,0
356518,101413,0,101041,1
356568,101429,0,101099,0
356619,101444,0,101121,0
356670,101456,0,101145,0
356721,101469,0,101161,0
356771,101484,0,101173,0
356821,101504,0,101183,1
356873,101518,0,101203,1
356924,101529,0,101205,1
356975,101552,0,101205,1
357025,101561,0,101221,1
357076,101576,0,101231,1
357126,101591,0,101251,1
357178,101603,0,101259,1
357229,101617,0,101277,1
357279,101632,0,101290,1
357330,101645,0,101306,1
357382,101660,0,101320,1
357433,101670,0,101332,1
357488,101687,0,101345,1
357539,101706,0,101360,0
357590,101720,0,101375,0
357640,101735,0,101389,1
357690,101755,0,101396,0
357743,101767,0,101414,1
357800,101782,0,101430,1
357852,101794,0,101438,1
357902,101809,0,101446,0
357953,101827,0,101464,2
358003,101836,0,101477,1
358053,101851,0,101489,0
358104,101863,0,101505,0
358156,101880,0,101524,1
358211,101894,0,101545,1
358261,101911,0,101555,1
358313,101924,0,101574,1
358368,101946,0,101583,1
358421,101958,0,101607,1
358471,101974,0,101664,0
358521,101989,0,101670,0
358571,102000,0,101689,1
358621,102013,0,101701,1
358671,102030,0,101724,0
358723,102041,0,101743,1
358773,102056,0,101750,1
358826,102069,0,101769,0
358876,102085,0,101783,0
358927,102102,0,101804,1
358977,102116,0,101814,1
359027,102128,0,101823,2
359077,102150,0,101828,1
359130,102158,0,101844,1
359181,102175,0,101849,0
359231,102191,0,101864,2
359282,102202,0,101877,0
359332,102216,0,101905,0
359382,102232,0,101918,0
359432,102243,0,101937,1
359482,102258,0,101947,1
359535,102269,0,101960,0
359585,102286,0,101977,1
359635,102304,0,101984,2
359685,102317,0,102004,0
359735,102329,0,102019,1
359786,102347,0,102019,1
359838,102359,0,102044,1
359888,102377,0,102057,1
359945,102392,0,102081,0
359995,102403,0,102090,0
360047,102422,0,102114,1
360097,102434,0,102134,0
360147,102448,0,102149,1
360199,102460,0,102159,1
360249,102474,0,102171,1
360299,102487,0,102181,1
360353,102507,0,102189,1
360405,102522,0,102200,1
360456,102534,0,102206,1
360507,102554,0,102222,1
360563,102564,0,102237,1
360613,102583,0,102250,0
360663,102595,0,102269,1
360714,102607,0,102287,1
360764,102627,0,102304,0
360816,102638,0,102317,1
360866,102651,0,102330,0
360917,102664,0,102341,1
360967,102678,0,102359,1
361017,102695,0,102373,2
361071,102710,0,102385,1
361125,102724,0,102392,0
361175,102742,0,102402,2
361225,102757,0,102415,2
361275,102769,0,102427,1
361326,102788,0,102435,1
361376,102799,0,102456,1
361426,102814,0,102466,1
361476,102830,0,102486,0
361529,102840,0,102505,1
361579,102854,0,102516,0
361632,102867,0,102533,1
361685,102885,0,102537,1
361735,102900,0,102561,2
361786,102917,0,102575,1
361836,102926,0,102599,1
361893,102947,0,102613,1
361944,102958,0,102634,0
361995,102976,0,102659,1
362045,102992,0,102678,1
362099,103003,0,102694,1
362149,103018,0,102699,2
362199,103034,0,102714,0
362249,103047,0,102735,1
362299,103059,0,102751,1
362353,103072,0,102760,1
362404,103089,0,102774,2
362456,103107,0,102786,1
362506,103119,0,102800,0
362557,103133,0,102823,1
362607,103153,0,102838,0
362658,103162,0,102858,1
362708,103178,0,102877,1
362760,103193,0,102890,0
362811,103205,0,102900,1
362864,103218,0,102916,1
362916,103235,0,102916,1
362967,103250,0,102928,1
363019,103262,0,102952,1
363069,103277,0,102964,1
363119,103294,0,103028,1
363171,103309,0,103040,0
363221,103322,0,103064,0
363271,103336,0,103084,2
363321,103354,0,103100,0
363372,103365,0,103109,1
363426,103379,0,103122,1
363478,103397,0,103130,1
363529,103407,0,103147,1
363579,103421,0,103155,0
363629,103438,0,103172,1
363679,103454,0,103189,0
363729,103463,0,103213,1
363779,103482,0,103219,2
363829,103495,0,103227,1
363879,103511,0,103240,1
363930,103524,0,103258,1
363981,103538,0,103269,1
364031,103556,0,103277,1
364081,103569,0,103294,0
364134,103579,0,103308,1
364184,103599,0,103312,1
364234,103608,0,103331,1
364288,103623,0,103345,1
